User_id,Merchant_id,Coupon_id,Discount_rate,Distance,Date_received,Date,label
6437643,3381,11951,0.9,10,2016-02-02,,0
4178170,6135,1068,0.9,11,2016-05-23,2016-05-28,3
6196651,6310,0,0.0,0,,2016-05-26,1
5239966,3342,10139,0.75,0,2016-06-08,2016-06-12,3
4600219,7555,0,0.0,5,,2016-04-08,1
828871,8363,0,0.0,0,,2016-04-26,1
3268413,772,0,0.0,0,,2016-05-08,1
2292884,4142,0,0.0,0,,2016-03-10,1
4092415,3532,0,0.0,0,,2016-05-18,1
4241024,8305,9083,0.9,6,2016-04-28,,0
2457129,5341,111,0.8333333333333334,10,2016-01-25,,0
5650651,3381,12821,0.9,0,2016-01-27,,0
134086,6454,14031,0.9,4,2016-01-31,,0
2618280,6284,2757,0.9,1,2016-01-27,,0
5468758,6582,0,0.0,0,,2016-06-08,1
4095837,986,0,0.0,0,,2016-05-11,1
2416336,3381,12821,0.9,3,2016-01-26,,0
2892415,7113,13020,0.9,1,2016-01-25,,0
1388601,450,1532,0.8333333333333334,9,2016-05-22,,0
3779514,5097,0,0.0,1,,2016-05-21,1
5757281,5536,0,0.0,0,,2016-06-21,1
6538174,5717,8192,0.75,0,2016-05-20,,0
6604974,7974,9274,0.9,3,2016-01-26,,0
7292351,2981,0,0.0,0,,2016-06-26,1
348379,1433,8735,0.8333333333333334,3,2016-02-10,,0
5712798,5075,3,0.98,1,2016-05-13,,0
5036734,6434,10050,0.9,4,2016-01-24,,0
3708303,2934,0,0.0,2,,2016-03-01,1
4227870,1859,2343,0.5,3,2016-04-14,,0
4115761,2549,0,0.0,0,,2016-05-06,1
909767,368,0,0.0,0,,2016-05-19,1
5601314,3381,7610,0.9,10,2016-04-01,,0
5708876,7019,3887,0.9,1,2016-01-30,,0
4426718,6284,4567,0.8,10,2016-01-24,,0
4496279,5591,0,0.0,1,,2016-03-05,1
2277226,4663,11002,0.8666666666666667,11,2016-05-28,,0
3686206,3171,0,0.0,1,,2016-06-14,1
3557364,8181,0,0.0,0,,2016-06-24,1
3928951,3381,9481,0.9,11,2016-01-27,,0
3174400,2709,2840,0.9,2,2016-01-24,,0
4248403,6485,0,0.0,0,,2016-03-12,1
6888639,3621,2705,0.75,0,2016-05-26,,0
838949,1433,8067,0.8333333333333334,0,2016-05-14,,0
6650249,1588,0,0.0,3,,2016-05-16,1
2924454,2934,0,0.0,0,,2016-05-10,1
1753173,4142,0,0.0,0,,2016-03-09,1
2898461,212,0,0.0,3,,2016-05-10,1
511575,2338,1985,0.8,2,2016-05-31,,0
2923188,3621,0,0.0,0,,2016-05-16,1
3779067,2420,10883,0.7,2,2016-06-13,,0
3073506,3381,7610,0.9,4,2016-03-29,,0
4187605,8386,10680,0.7,10,2016-02-01,,0
7070799,2342,0,0.0,1,,2016-03-19,1
4203794,1125,0,0.0,0,,2016-02-29,1
5002160,3381,11951,0.9,0,2016-01-29,,0
1057260,3381,9776,0.5,10,2016-01-29,,0
5729826,6454,14031,0.9,10,2016-01-29,,0
3567415,2673,0,0.0,10,,2016-04-21,1
5633335,1569,5054,0.85,10,2016-04-26,,0
3455276,3381,11951,0.9,0,2016-01-29,2016-02-04,3
3148612,171,8172,0.8333333333333334,0,2016-03-26,,0
2152450,1941,0,0.0,0,,2016-01-11,1
3054583,2709,2840,0.9,6,2016-01-24,,0
3290901,4809,12760,0.95,11,2016-05-14,,0
2689099,2709,12207,0.9,10,2016-01-23,,0
3884777,450,1532,0.8333333333333334,1,2016-05-18,,0
4834981,2934,0,0.0,0,,2016-03-30,1
2270289,5341,111,0.8333333333333334,10,2016-02-07,,0
6428585,2780,0,0.0,0,,2016-04-23,1
6682446,7113,0,0.0,1,,2016-03-27,1
2028470,6597,0,0.0,0,,2016-05-18,1
2172910,2436,0,0.0,0,,2016-05-30,1
6861328,6901,2366,0.8333333333333334,0,2016-05-08,,0
2723146,1945,0,0.0,0,,2016-05-16,1
5458116,3786,0,0.0,0,,2016-04-29,1
191656,5884,0,0.0,2,,2016-06-25,1
4261354,3381,7610,0.9,5,2016-04-08,,0
6462624,5341,111,0.8333333333333334,0,2016-02-01,,0
1124660,2709,13165,0.9,0,2016-05-24,,0
1520876,3381,7610,0.9,0,2016-04-13,,0
6562288,171,0,0.0,0,,2016-03-26,1
1518387,5362,0,0.0,0,,2016-01-12,1
5060227,1433,0,0.0,0,,2016-04-08,1
5092798,8144,7282,0.8333333333333334,2,2016-03-25,,0
3730897,3489,0,0.0,0,,2016-04-13,1
1400587,7302,970,0.95,0,2016-06-01,2016-06-06,3
7238222,1379,0,0.0,0,,2016-05-25,1
6954182,4663,11002,0.8666666666666667,11,2016-05-28,,0
2670968,3381,9776,0.5,0,2016-01-29,,0
507739,3710,0,0.0,0,,2016-02-26,1
1426279,7019,3887,0.9,2,2016-01-29,,0
6649727,5717,8192,0.75,0,2016-05-31,,0
6419730,3381,1807,0.9,5,2016-01-28,,0
4906834,3786,0,0.0,0,,2016-04-03,1
6879454,1433,0,0.0,0,,2016-05-17,1
7072478,2995,7424,0.95,1,2016-05-13,2016-06-15,2
4486520,3381,7610,0.9,4,2016-04-29,,0
5671805,398,1895,0.9,10,2016-05-05,,0
1068834,7922,0,0.0,0,,2016-05-05,1
5171266,3621,2705,0.75,0,2016-05-26,,0
483388,5341,111,0.8333333333333334,0,2016-01-29,,0
2737639,5237,0,0.0,0,,2016-03-22,1
2353675,4582,1932,0.95,1,2016-02-13,,0
2912976,760,0,0.0,0,,2016-05-22,1
5916116,3381,4594,0.9,1,2016-01-24,,0
3938693,3381,1807,0.9,0,2016-01-25,,0
3887601,5873,0,0.0,0,,2016-05-03,1
3480149,7717,0,0.0,0,,2016-05-08,1
3151647,58,0,0.0,0,,2016-06-09,1
3861047,1585,380,0.9666666666666667,0,2016-04-28,,0
5483760,5128,0,0.0,0,,2016-01-01,1
3548160,7884,12916,0.95,11,2016-05-02,,0
310968,6485,0,0.0,0,,2016-03-31,1
4994367,1447,0,0.0,0,,2016-03-04,1
5847662,1469,0,0.0,0,,2016-01-31,1
7108755,5341,0,0.0,0,,2016-01-09,1
3830298,7600,2382,0.95,10,2016-05-22,,0
1507566,7019,3887,0.9,10,2016-01-31,,0
879338,6434,10050,0.9,1,2016-01-24,,0
6412250,6266,0,0.0,0,,2016-04-14,1
301142,7555,0,0.0,0,,2016-02-26,1
2267927,1433,8735,0.8333333333333334,5,2016-02-12,,0
808429,79,0,0.0,0,,2016-05-15,1
224160,2854,11300,0.95,0,2016-03-10,,0
2454690,6284,7379,0.8,11,2016-01-24,,0
6673203,2454,0,0.0,0,,2016-02-15,1
2241183,3284,0,0.0,1,,2016-06-16,1
5840075,4515,0,0.0,0,,2016-04-13,1
4734851,3103,0,0.0,10,,2016-06-28,1
2862071,2339,1670,0.9,3,2016-03-22,,0
1487747,7679,8732,0.95,2,2016-03-25,,0
362296,4313,0,0.0,0,,2016-06-14,1
4938248,2709,2840,0.9,1,2016-01-24,,0
6520171,970,13241,0.75,0,2016-03-22,,0
5858432,1945,0,0.0,0,,2016-01-03,1
6461303,2277,1495,0.6666666666666667,11,2016-05-20,,0
4068774,5341,0,0.0,0,,2016-02-07,1
6124540,4860,9586,0.7,4,2016-02-01,,0
4956443,2970,5619,0.9,1,2016-03-19,,0
1078789,1520,3642,0.9,11,2016-01-22,,0
707144,4584,6824,0.8333333333333334,11,2016-05-26,,0
4447858,5341,111,0.8333333333333334,0,2016-02-07,,0
2302271,8775,0,0.0,0,,2016-03-23,1
1796680,6376,10084,0.8666666666666667,1,2016-05-11,,0
413721,1379,0,0.0,0,,2016-01-12,1
3928086,3381,12821,0.9,0,2016-01-25,,0
2088775,3532,0,0.0,0,,2016-03-13,1
7161091,1570,0,0.0,0,,2016-02-23,1
6587445,1775,0,0.0,0,,2016-01-10,1
2027628,7717,13423,0.95,5,2016-05-05,2016-05-13,3
6736132,3381,7610,0.9,6,2016-04-16,,0
1096993,2709,2840,0.9,10,2016-02-03,,0
4743003,6439,0,0.0,1,,2016-02-05,1
5149454,7339,0,0.0,0,,2016-06-30,1
5894709,6485,0,0.0,2,,2016-03-23,1
1984209,2267,0,0.0,1,,2016-03-25,1
6236019,450,1532,0.8333333333333334,1,2016-05-20,,0
5717641,3381,9776,0.5,0,2016-01-29,,0
6899168,450,3732,0.8333333333333334,7,2016-04-24,,0
4625084,1433,0,0.0,0,,2016-03-24,1
6662980,3847,5660,0.95,0,2016-04-22,,0
3051524,7418,0,0.0,0,,2016-01-05,1
2083926,1433,8735,0.8333333333333334,5,2016-02-08,,0
6182355,7884,0,0.0,0,,2016-01-01,1
2534337,1080,0,0.0,0,,2016-03-29,1
7347102,760,3811,0.8333333333333334,0,2016-03-23,,0
2008748,380,0,0.0,0,,2016-03-22,1
2903889,797,0,0.0,0,,2016-06-29,1
5543302,2339,0,0.0,2,,2016-04-13,1
2443121,3786,0,0.0,0,,2016-02-20,1
2942170,3786,9038,0.5,10,2016-02-04,,0
337015,4142,0,0.0,0,,2016-01-14,1
6991908,8077,6972,0.9,3,2016-02-27,,0
431664,3621,13376,0.5,0,2016-03-25,,0
1370068,25,0,0.0,0,,2016-06-23,1
4961876,7925,0,0.0,0,,2016-03-20,1
6536933,3710,8680,0.9,1,2016-01-28,,0
3991818,2099,0,0.0,0,,2016-04-20,1
3414784,1469,2601,0.8,0,2016-06-08,,0
4460015,4942,5843,0.95,0,2016-04-17,,0
3023268,3621,2705,0.75,0,2016-05-22,,0
809364,5045,0,0.0,0,,2016-03-08,1
2293238,4860,9586,0.7,4,2016-02-05,,0
1026649,4860,8105,0.7,0,2016-02-05,,0
1154481,3251,4807,0.8333333333333334,0,2016-05-25,2016-06-02,3
2414858,2934,0,0.0,0,,2016-01-04,1
1736506,79,0,0.0,0,,2016-04-21,1
3959012,1569,12961,0.7,10,2016-01-24,,0
39537,7078,0,0.0,0,,2016-06-28,1
4970319,4445,0,0.0,1,,2016-06-10,1
4729827,1469,0,0.0,4,,2016-02-09,1
1495058,1569,5054,0.85,10,2016-04-26,,0
4684604,1433,8735,0.8333333333333334,10,2016-02-14,,0
5907884,2333,0,0.0,6,,2016-06-03,1
2418306,642,8018,0.5,0,2016-03-22,,0
6633089,4728,5631,0.95,1,2016-05-12,,0
6794166,2934,5686,0.8333333333333334,1,2016-03-23,,0
653862,3710,0,0.0,0,,2016-02-18,1
5477659,450,8555,0.8333333333333334,9,2016-02-04,,0
